target,molecule_chembl_id,n_prior_ligands,inchikey_exact_hit,inchikey_skeleton_hit,max_tanimoto
O75874,CHEMBL5425321,36561,False,False,0.6527777777777778
O75874,CHEMBL5436810,36561,False,False,0.7352941176470589
O75874,CHEMBL5408544,36561,False,False,0.2716049382716049
O75874,CHEMBL5426446,36561,False,False,0.9848484848484849
O94925,CHEMBL5427008,16535,False,False,0.7936507936507936
O94925,CHEMBL5409568,16535,False,False,0.6805555555555556
O94925,CHEMBL5415915,16535,False,False,0.8591549295774648
O94925,CHEMBL5405118,16535,False,False,0.726027397260274
O94925,CHEMBL5404634,16535,False,False,0.6545454545454545
O94925,CHEMBL5435169,16535,False,False,0.4883720930232558
O94925,CHEMBL5409517,16535,False,False,0.4772727272727273
O94925,CHEMBL5396896,16535,False,False,0.7936507936507936
O94925,CHEMBL5411562,16535,False,False,0.7746478873239436
O94925,CHEMBL5411945,16535,False,False,0.7714285714285715
O94925,CHEMBL5433686,16535,False,False,0.7631578947368421
O94925,CHEMBL5415283,16535,False,False,0.8676470588235294
O94925,CHEMBL5428990,16535,False,False,0.8676470588235294
O94925,CHEMBL5428837,16535,False,False,0.8805970149253731
O94925,CHEMBL5394045,16535,False,False,0.8805970149253731
O94925,CHEMBL5412557,16535,False,False,0.9384615384615385
O94925,CHEMBL5429833,16535,False,False,0.9384615384615385
O94925,CHEMBL5439210,16535,False,False,0.5714285714285714
O94925,CHEMBL5411575,16535,False,False,0.9384615384615385
O94925,CHEMBL5401042,16535,False,False,0.6379310344827587
O94925,CHEMBL5398509,16535,False,False,0.525
O94925,CHEMBL5422173,16535,False,False,0.8225806451612904
O94925,CHEMBL5417938,16535,False,False,0.819672131147541
O94925,CHEMBL5437177,16535,False,False,0.84375
O94925,CHEMBL5436876,16535,False,False,0.8615384615384616
O94925,CHEMBL5423461,16535,False,False,0.7681159420289855
O94925,CHEMBL5416007,16535,False,False,0.7571428571428571
O94925,CHEMBL5396169,16535,False,False,0.7571428571428571
O94925,CHEMBL5433758,16535,False,False,0.49411764705882355
O94925,CHEMBL5399021,16535,False,False,0.6666666666666666
O94925,CHEMBL5396294,16535,False,False,0.7571428571428571
O94925,CHEMBL5396133,16535,False,False,0.7123287671232876
O94925,CHEMBL5419657,16535,False,False,0.7681159420289855
O94925,CHEMBL5399908,16535,False,False,0.5060240963855421
O94925,CHEMBL5427312,16535,False,False,0.49411764705882355
O94925,CHEMBL5414948,16535,False,False,0.6027397260273972
O94925,CHEMBL5399039,16535,False,False,0.6842105263157895
O94925,CHEMBL5414772,16535,False,False,0.7222222222222222
O94925,CHEMBL5416991,16535,False,False,0.7794117647058824
O94925,CHEMBL5426671,16535,False,False,0.5185185185185185
O94925,CHEMBL5407314,16535,False,False,0.5060240963855421
O94925,CHEMBL5414848,16535,False,False,0.6521739130434783
O94925,CHEMBL5420513,16535,False,False,0.56
O94925,CHEMBL5439818,16535,False,False,0.5967741935483871
O94925,CHEMBL5438137,16535,False,False,0.525
O94925,CHEMBL5397823,16535,False,False,0.578125
O94925,CHEMBL5407097,16535,False,False,0.5121951219512195
O94925,CHEMBL5427538,16535,False,False,0.6164383561643836
O94925,CHEMBL5436092,16535,False,False,0.6166666666666667
O94925,CHEMBL5439476,16535,False,False,0.5487804878048781
O94925,CHEMBL5415662,16535,False,False,0.5692307692307692
O94925,CHEMBL5412204,16535,False,False,0.5357142857142857
O94925,CHEMBL5399803,16535,False,False,0.5967741935483871
O94925,CHEMBL5427647,16535,False,False,0.578125
O94925,CHEMBL5437334,16535,False,False,0.5967741935483871
O94925,CHEMBL5399812,16535,False,False,0.5692307692307692
O94925,CHEMBL5412671,16535,False,False,0.5692307692307692
O94925,CHEMBL5430127,16535,False,False,0.5692307692307692
O94925,CHEMBL5399969,16535,False,False,0.5
O94925,CHEMBL5431067,16535,False,False,0.5692307692307692
O94925,CHEMBL5429509,16535,False,False,0.6379310344827587
O94925,CHEMBL5436285,16535,False,False,0.49411764705882355
O94925,CHEMBL5439110,16535,False,False,0.4827586206896552
O94925,CHEMBL5416840,16535,False,False,0.325
O94925,CHEMBL5395264,16535,False,False,0.34
O94925,CHEMBL5411097,16535,False,False,0.32
O94925,CHEMBL5429363,16535,False,False,0.5714285714285714
O94925,CHEMBL5427092,16535,False,False,0.49411764705882355
O94925,CHEMBL5414977,16535,False,False,0.5060240963855421
O94925,CHEMBL5402230,16535,False,False,0.4883720930232558
O94925,CHEMBL5431271,16535,False,False,0.525
O94925,CHEMBL5431644,16535,False,False,0.5185185185185185
O94925,CHEMBL5398009,16535,False,False,0.6231884057971014
O94925,CHEMBL5405323,16535,False,False,0.6271186440677966
O94925,CHEMBL5412885,16535,False,False,0.6379310344827587
O94925,CHEMBL5396735,16535,False,False,0.6271186440677966
O94925,CHEMBL5426166,16535,False,False,0.6166666666666667
O94925,CHEMBL5401295,16535,False,False,0.6271186440677966
O94925,CHEMBL5417574,16535,False,False,0.6065573770491803
O94925,CHEMBL5431922,16535,False,False,0.5692307692307692
O94925,CHEMBL5422733,16535,False,False,0.5967741935483871
O94925,CHEMBL5440854,16535,False,False,0.4722222222222222
O94925,CHEMBL5397149,16535,False,False,0.35
O94925,CHEMBL5429695,16535,False,False,0.38636363636363635
O96028,CHEMBL5402134,745,False,False,0.27631578947368424
O96028,CHEMBL5424751,745,False,False,0.3442622950819672
O96028,CHEMBL5403046,745,False,False,0.3442622950819672
O96028,CHEMBL5401066,745,False,False,0.3548387096774194
O96028,CHEMBL5435611,745,False,False,0.3548387096774194
O96028,CHEMBL5412710,745,False,False,0.4
O96028,CHEMBL5401031,745,False,False,0.4
O96028,CHEMBL5420895,745,False,False,0.2413793103448276
O96028,CHEMBL5412847,745,False,False,0.35185185185185186
O96028,CHEMBL5397372,745,False,False,0.30985915492957744
O96028,CHEMBL5419919,745,False,False,0.3870967741935484
O96028,CHEMBL5412582,745,False,False,0.3088235294117647
O96028,CHEMBL5433538,745,False,False,0.39622641509433965
O96028,CHEMBL5401919,745,False,False,0.37777777777777777
O96028,CHEMBL5441106,745,False,False,0.7794117647058824
O96028,CHEMBL5419286,745,False,False,0.3442622950819672
O96028,CHEMBL5397613,745,False,False,0.3442622950819672
O96028,CHEMBL5422301,745,False,False,0.3548387096774194
O96028,CHEMBL5402868,745,False,False,0.3548387096774194
O96028,CHEMBL5430389,745,False,False,0.40625
O96028,CHEMBL5406546,745,False,False,0.40625
O96028,CHEMBL5436306,745,False,False,0.3283582089552239
O96028,CHEMBL5402955,745,False,False,0.3283582089552239
O96028,CHEMBL5414580,745,False,False,0.14444444444444443
O96028,CHEMBL5427103,745,False,False,0.25
O96028,CHEMBL5418169,745,False,False,0.36231884057971014
O96028,CHEMBL5407373,745,False,False,0.34782608695652173
O96028,CHEMBL5431172,745,False,False,0.28125
O96028,CHEMBL5393738,745,False,False,0.2542372881355932
O96028,CHEMBL5418173,745,False,False,0.2903225806451613
O96028,CHEMBL5406268,745,False,False,0.34782608695652173
O96028,CHEMBL5408020,745,False,False,0.3695652173913043
O96028,CHEMBL5397204,745,False,False,0.34782608695652173
O96028,CHEMBL5428630,745,False,False,0.43636363636363634
P00533,CHEMBL5400371,15048,False,False,0.6595744680851063
P00533,CHEMBL5415196,15048,False,False,0.525
P00533,CHEMBL5427961,15048,False,False,0.49411764705882355
P00533,CHEMBL5432280,15048,False,False,0.4827586206896552
P00533,CHEMBL5431658,15048,False,False,0.4883720930232558
P00533,CHEMBL5432716,15048,False,False,0.47674418604651164
P00533,CHEMBL5435372,15048,False,False,0.4772727272727273
P00533,CHEMBL5398132,15048,False,False,0.4772727272727273
P00533,CHEMBL5413423,15048,False,False,0.5121951219512195
P00533,CHEMBL5416719,15048,False,False,0.5058823529411764
P00533,CHEMBL5422592,15048,False,False,0.46153846153846156
P00533,CHEMBL5426811,15048,False,False,0.46153846153846156
P00533,CHEMBL5403023,15048,False,False,0.4772727272727273
P00533,CHEMBL5437854,15048,False,False,0.4772727272727273
P00533,CHEMBL5420997,15048,False,False,0.5737704918032787
P00533,CHEMBL5406494,15048,False,False,0.618421052631579
P00533,CHEMBL5409123,15048,False,False,0.5802469135802469
P00533,CHEMBL5406792,15048,False,False,0.6052631578947368
P00533,CHEMBL5440626,15048,False,False,0.5795454545454546
P00533,CHEMBL5437343,15048,False,False,0.5730337078651685
P00533,CHEMBL5430958,15048,False,False,0.573170731707317
P00533,CHEMBL5422135,15048,False,False,0.8
P00533,CHEMBL5441041,15048,False,False,0.5232558139534884
P00533,CHEMBL5428368,15048,False,False,0.5555555555555556
P00533,CHEMBL5435463,15048,False,False,0.5875
P00533,CHEMBL5400012,15048,False,False,0.5116279069767442
P00533,CHEMBL5438475,15048,False,False,0.6818181818181818
P00533,CHEMBL5436101,15048,False,False,0.8524590163934426
P00533,CHEMBL5432017,15048,False,False,0.7741935483870968
P00533,CHEMBL5394139,15048,False,False,0.7014925373134329
P00533,CHEMBL5423938,15048,False,False,0.6811594202898551
P00533,CHEMBL5437181,15048,False,False,0.6811594202898551
P00533,CHEMBL5417638,15048,False,False,0.6714285714285714
P00533,CHEMBL5420051,15048,False,False,0.6956521739130435
P00533,CHEMBL5420947,15048,False,False,0.6486486486486487
P00533,CHEMBL5434109,15048,False,False,0.7101449275362319
P00533,CHEMBL5429210,15048,False,False,0.7313432835820896
P00533,CHEMBL5425734,15048,False,False,0.6857142857142857
P00533,CHEMBL5415565,15048,False,False,0.6666666666666666
P00533,CHEMBL5437252,15048,False,False,0.803030303030303
P00533,CHEMBL5408586,15048,False,False,0.7794117647058824
P00533,CHEMBL5429838,15048,False,False,0.6081081081081081
P00533,CHEMBL5408234,15048,False,False,0.5588235294117647
P00533,CHEMBL5401943,15048,False,False,0.46511627906976744
P00533,CHEMBL5404799,15048,False,False,0.5409836065573771
P00533,CHEMBL5403085,15048,False,False,0.6206896551724138
P00533,CHEMBL5408900,15048,False,False,0.36904761904761907
P00533,CHEMBL5400975,15048,False,False,0.5238095238095238
P00533,CHEMBL5413772,15048,False,False,0.5925925925925926
P00533,CHEMBL5405436,15048,False,False,0.7014925373134329
P00533,CHEMBL5402816,15048,False,False,0.4329896907216495
P00533,CHEMBL5414512,15048,False,False,0.4375
P00533,CHEMBL5418732,15048,False,False,0.5245901639344263
P00533,CHEMBL5416812,15048,False,False,0.44329896907216493
P00533,CHEMBL5415613,15048,False,False,0.5783132530120482
P00533,CHEMBL5415774,15048,False,False,0.5897435897435898
P00533,CHEMBL5438940,15048,False,False,0.3047619047619048
P00533,CHEMBL5408255,15048,False,False,0.3106796116504854
P00533,CHEMBL5404784,15048,False,False,0.3106796116504854
P00533,CHEMBL5400143,15048,False,False,0.4642857142857143
P00533,CHEMBL5417458,15048,False,False,0.4489795918367347
P00533,CHEMBL5401125,15048,False,False,0.5853658536585366
P00533,CHEMBL5427952,15048,False,False,0.6195652173913043
P00533,CHEMBL5410422,15048,False,False,0.5853658536585366
P00533,CHEMBL5434067,15048,False,False,0.7023809523809523
P00533,CHEMBL5405737,15048,False,False,0.5393258426966292
P00533,CHEMBL5401619,15048,False,False,0.5393258426966292
P00533,CHEMBL5398953,15048,False,False,0.4077669902912621
P00533,CHEMBL5427116,15048,False,False,0.7051282051282052
P00533,CHEMBL5436057,15048,False,False,0.7567567567567568
P00533,CHEMBL5422465,15048,False,False,0.6301369863013698
P00533,CHEMBL5417607,15048,False,False,0.6301369863013698
P00533,CHEMBL5434169,15048,False,False,0.47126436781609193
P00533,CHEMBL5412108,15048,False,False,0.4742268041237113
P00533,CHEMBL5424597,15048,False,False,0.3717948717948718
P00533,CHEMBL5409629,15048,False,False,0.3625
P00533,CHEMBL5420857,15048,False,False,0.3625
P00533,CHEMBL5404315,15048,False,False,0.38271604938271603
P00533,CHEMBL5418474,15048,False,False,0.5692307692307692
P00533,CHEMBL5431583,15048,False,False,0.5423728813559322
P00533,CHEMBL5413223,15048,False,False,0.41818181818181815
P00533,CHEMBL5432592,15048,False,False,0.5625
P00533,CHEMBL5436096,15048,False,False,0.5925925925925926
P00533,CHEMBL5434318,15048,False,False,0.5
P00533,CHEMBL5403478,15048,False,False,0.484375
P00533,CHEMBL5424694,15048,False,False,0.4603174603174603
P00533,CHEMBL5419520,15048,False,False,0.6101694915254238
P00533,CHEMBL5406951,15048,False,False,0.6101694915254238
P00533,CHEMBL5398727,15048,False,False,0.34
P00533,CHEMBL5420945,15048,False,False,0.49230769230769234
P00533,CHEMBL5425883,15048,False,False,0.3780487804878049
P00533,CHEMBL5406771,15048,False,False,0.4342105263157895
P00533,CHEMBL5439547,15048,False,False,0.4520547945205479
P00533,CHEMBL5440989,15048,False,False,0.48148148148148145
P00533,CHEMBL5435881,15048,False,False,0.4727272727272727
P00533,CHEMBL5439991,15048,False,False,0.49056603773584906
P00533,CHEMBL5423287,15048,False,False,0.48148148148148145
P00533,CHEMBL5435735,15048,False,False,0.48148148148148145
P00533,CHEMBL5401094,15048,False,False,0.4842105263157895
P00533,CHEMBL5431909,15048,False,False,0.926829268292683
P00533,CHEMBL5419934,15048,False,False,0.5064935064935064
P00533,CHEMBL5429059,15048,False,False,0.6944444444444444
P00533,CHEMBL5440872,15048,False,False,0.7733333333333333
P00533,CHEMBL5438568,15048,False,False,0.6307692307692307
P00533,CHEMBL5411378,15048,False,False,0.5423728813559322
P00533,CHEMBL5401705,15048,False,False,0.35802469135802467
P00533,CHEMBL5411347,15048,False,False,0.5227272727272727
P00533,CHEMBL5440766,15048,False,False,0.5932203389830508
P00533,CHEMBL5418313,15048,False,False,0.4523809523809524
P00533,CHEMBL5414964,15048,False,False,0.46774193548387094
P00533,CHEMBL5398855,15048,False,False,0.4523809523809524
P00533,CHEMBL5398800,15048,False,False,0.45161290322580644
P00533,CHEMBL5439126,15048,False,False,0.48484848484848486
P00533,CHEMBL5418087,15048,False,False,0.3972602739726027
P00533,CHEMBL5428404,15048,False,False,0.44776119402985076
P00533,CHEMBL5397490,15048,False,False,0.5238095238095238
P00533,CHEMBL5411617,15048,False,False,0.47761194029850745
P00533,CHEMBL5404033,15048,False,False,0.43661971830985913
P00533,CHEMBL5436321,15048,False,False,0.4411764705882353
P00533,CHEMBL5417494,15048,False,False,0.49206349206349204
P00533,CHEMBL5433431,15048,False,False,0.4
P00533,CHEMBL5439652,15048,False,False,0.2608695652173913
P00533,CHEMBL5395404,15048,False,False,0.2804878048780488
P00533,CHEMBL5425169,15048,False,False,0.2765957446808511
P00533,CHEMBL5411535,15048,False,False,0.4823529411764706
P00533,CHEMBL5397983,15048,False,False,0.46875
P00533,CHEMBL5401604,15048,False,False,0.5189873417721519
P00533,CHEMBL5429694,15048,False,False,0.47619047619047616
P00533,CHEMBL5430683,15048,False,False,0.46875
P00533,CHEMBL5421809,15048,False,False,0.5
P00533,CHEMBL5401490,15048,False,False,0.5054945054945055
P00533,CHEMBL5436634,15048,False,False,0.4642857142857143
P00533,CHEMBL5441026,15048,False,False,0.4642857142857143
P00533,CHEMBL5396183,15048,False,False,0.44680851063829785
P00533,CHEMBL5416668,15048,False,False,0.5416666666666666
P00533,CHEMBL5400539,15048,False,True,1.0
P00533,CHEMBL5397557,15048,False,False,0.7872340425531915
P00533,CHEMBL5439143,15048,False,False,0.5306122448979592
P00533,CHEMBL5425121,15048,False,False,0.5161290322580645
P00915,CHEMBL5433200,8870,False,False,0.7222222222222222
P00915,CHEMBL5418092,8870,False,False,0.7222222222222222
P00915,CHEMBL5431609,8870,False,False,0.7142857142857143
P00915,CHEMBL5434405,8870,False,False,0.7142857142857143
P00915,CHEMBL5399412,8870,False,False,0.6029411764705882
P00915,CHEMBL5410769,8870,False,False,0.6029411764705882
P00915,CHEMBL5430974,8870,False,False,0.7142857142857143
P00915,CHEMBL5420563,8870,False,False,0.7142857142857143
P00915,CHEMBL5434750,8870,False,False,0.49122807017543857
P00915,CHEMBL5394374,8870,False,False,0.6
P00915,CHEMBL5439211,8870,False,False,0.6
P00915,CHEMBL5420568,8870,False,False,0.46875
P00915,CHEMBL5429492,8870,False,False,0.5666666666666667
P00915,CHEMBL5425027,8870,False,False,0.36065573770491804
P00915,CHEMBL5406311,8870,False,False,0.46875
P00915,CHEMBL5418946,8870,False,False,0.5714285714285714
P00915,CHEMBL5395028,8870,False,False,0.4528301886792453
P00915,CHEMBL5408660,8870,False,False,0.45161290322580644
P00915,CHEMBL5394136,8870,False,False,0.3968253968253968
P00915,CHEMBL5428616,8870,False,False,0.5
P00915,CHEMBL5411236,8870,False,False,0.45454545454545453
P00915,CHEMBL5434644,8870,False,False,0.5535714285714286
P00915,CHEMBL5418325,8870,False,False,0.5
P00915,CHEMBL5418448,8870,False,False,0.625
P00915,CHEMBL5396521,8870,False,False,0.49206349206349204
P00915,CHEMBL5406454,8870,False,False,0.5471698113207547
P00915,CHEMBL5415157,8870,False,False,0.44642857142857145
P00915,CHEMBL5430687,8870,False,False,0.5636363636363636
P00915,CHEMBL5402415,8870,False,False,0.43548387096774194
P00915,CHEMBL5403443,8870,False,False,0.5625
P00915,CHEMBL5423785,8870,False,False,0.43636363636363634
P00915,CHEMBL5420806,8870,False,False,0.5471698113207547
P00915,CHEMBL5408282,8870,False,False,0.5471698113207547
P00915,CHEMBL5403015,8870,False,False,0.52
P00915,CHEMBL5418584,8870,False,False,0.5
P00915,CHEMBL5430954,8870,False,False,0.8
P00915,CHEMBL5398870,8870,False,False,0.6129032258064516
P00915,CHEMBL5408801,8870,False,False,0.7692307692307693
P00915,CHEMBL5427771,8870,False,False,0.59375
P00915,CHEMBL5412006,8870,False,False,0.5238095238095238
P00915,CHEMBL5408039,8870,False,False,0.4307692307692308
P00915,CHEMBL5417623,8870,False,False,0.5
P00915,CHEMBL5419120,8870,False,False,0.47619047619047616
P00915,CHEMBL5419562,8870,False,False,0.4827586206896552
P00915,CHEMBL5409839,8870,False,False,0.47058823529411764
P00915,CHEMBL5406763,8870,False,False,0.5102040816326531
P00915,CHEMBL5398527,8870,False,False,0.5961538461538461
P00915,CHEMBL5398482,8870,False,False,0.47058823529411764
P00915,CHEMBL5404478,8870,False,False,0.625
P00915,CHEMBL5430744,8870,False,False,0.5263157894736842
P00915,CHEMBL5404207,8870,False,False,0.4528301886792453
P00915,CHEMBL5432122,8870,False,False,0.4426229508196721
P00915,CHEMBL5400096,8870,False,False,0.4426229508196721
P00915,CHEMBL5427772,8870,False,False,0.45454545454545453
P00915,CHEMBL5439825,8870,False,False,0.45614035087719296
P00915,CHEMBL5424006,8870,False,False,0.5753424657534246
P00915,CHEMBL5419432,8870,False,False,0.4691358024691358
P00915,CHEMBL5409853,8870,False,False,0.639344262295082
P00915,CHEMBL5436128,8870,False,False,0.5
P00915,CHEMBL5411012,8870,False,False,0.4393939393939394
P00915,CHEMBL5427767,8870,False,False,0.3709677419354839
P00915,CHEMBL5412673,8870,False,False,0.4444444444444444
P00915,CHEMBL5413719,8870,False,False,0.42857142857142855
P00915,CHEMBL5434757,8870,False,False,0.4375
P00915,CHEMBL5431226,8870,False,False,0.45454545454545453
P00915,CHEMBL5400438,8870,False,False,0.4696969696969697
P00915,CHEMBL5422561,8870,False,False,0.45161290322580644
P00915,CHEMBL5399183,8870,False,False,0.5507246376811594
P00915,CHEMBL5437429,8870,False,False,0.5189873417721519
P00915,CHEMBL5431631,8870,False,False,0.7413793103448276
P00915,CHEMBL5411887,8870,False,False,0.5757575757575758
P00915,CHEMBL5408930,8870,False,False,0.6
P00915,CHEMBL5422492,8870,False,False,0.5972222222222222
P00915,CHEMBL5438275,8870,False,False,0.4696969696969697
P00915,CHEMBL5411466,8870,False,False,0.5573770491803278
P00915,CHEMBL5419182,8870,False,False,0.4878048780487805
P00915,CHEMBL5428815,8870,False,False,0.6938775510204082
P00915,CHEMBL5435073,8870,False,False,0.7704918032786885
P00915,CHEMBL5438823,8870,False,False,0.5507246376811594
P00915,CHEMBL5406041,8870,False,False,0.4666666666666667
P00915,CHEMBL5402391,8870,False,False,0.5166666666666667
P00915,CHEMBL5438178,8870,False,False,0.5194805194805194
P00915,CHEMBL5433495,8870,False,False,0.609375
P00915,CHEMBL5440256,8870,False,False,0.5087719298245614
P00915,CHEMBL5439068,8870,False,False,0.6727272727272727
P00915,CHEMBL5406460,8870,False,False,0.5555555555555556
P00915,CHEMBL5401486,8870,False,False,0.49230769230769234
P00915,CHEMBL5424643,8870,False,False,0.5862068965517241
P00915,CHEMBL5438359,8870,False,False,0.6949152542372882
P00915,CHEMBL5395842,8870,False,False,0.5571428571428572
P00915,CHEMBL5402861,8870,False,False,0.5
P00915,CHEMBL5422807,8870,False,False,0.5
P00915,CHEMBL5415701,8870,False,False,0.5365853658536586
P00915,CHEMBL5417652,8870,False,False,0.52
P00915,CHEMBL5430843,8870,False,False,0.4482758620689655
P00915,CHEMBL5415971,8870,False,False,0.3793103448275862
P00915,CHEMBL5434579,8870,False,False,0.38596491228070173
P00915,CHEMBL5427495,8870,False,False,0.4426229508196721
P00915,CHEMBL5396279,8870,False,False,0.39655172413793105
P00915,CHEMBL5427064,8870,False,False,0.45454545454545453
P00915,CHEMBL5434717,8870,False,False,0.39285714285714285
P00915,CHEMBL5405313,8870,False,False,0.5576923076923077
P00915,CHEMBL5428119,8870,False,False,0.5686274509803921
P00915,CHEMBL5399497,8870,False,False,0.7758620689655172
P00915,CHEMBL5406828,8870,False,False,0.5370370370370371
P00915,CHEMBL5421787,8870,False,False,0.5471698113207547
P00915,CHEMBL5410832,8870,False,False,0.5660377358490566
P00915,CHEMBL5396229,8870,False,False,0.576271186440678
P00915,CHEMBL5400915,8870,False,False,0.4528301886792453
P00915,CHEMBL5423723,8870,False,False,0.5423728813559322
P00915,CHEMBL5409485,8870,False,False,0.5806451612903226
P00915,CHEMBL5411876,8870,False,False,0.52
P00915,CHEMBL5430806,8870,False,False,0.4878048780487805
P00915,CHEMBL5427215,8870,False,False,0.39655172413793105
P00915,CHEMBL5418987,8870,False,False,0.39344262295081966
P00915,CHEMBL5417966,8870,False,False,0.5476190476190477
P00915,CHEMBL5427397,8870,False,False,0.5098039215686274
P00915,CHEMBL5393899,8870,False,False,0.4861111111111111
P00915,CHEMBL5416640,8870,False,False,0.5897435897435898
P00915,CHEMBL5399753,8870,False,False,0.8085106382978723
P00915,CHEMBL5432003,8870,False,False,0.6739130434782609
P00915,CHEMBL5399026,8870,False,False,0.6739130434782609
P00915,CHEMBL5413773,8870,False,False,0.5490196078431373
P00915,CHEMBL5416330,8870,False,False,0.509090909090909
P00915,CHEMBL5429247,8870,False,False,0.625
P00915,CHEMBL5438146,8870,False,False,0.5471698113207547
P00915,CHEMBL5400590,8870,False,False,0.625
P00915,CHEMBL5423705,8870,False,False,0.6666666666666666
P00915,CHEMBL5420340,8870,False,False,0.5740740740740741
P00915,CHEMBL5418256,8870,False,False,0.5892857142857143
P00915,CHEMBL5408414,8870,False,False,0.5892857142857143
P00915,CHEMBL5422630,8870,False,False,0.5454545454545454
P00915,CHEMBL5412024,8870,False,False,0.41333333333333333
P00915,CHEMBL5424738,8870,False,False,0.5344827586206896
P00915,CHEMBL5423986,8870,False,False,0.45454545454545453
P00915,CHEMBL5439333,8870,False,False,0.5333333333333333
P00915,CHEMBL5435748,8870,False,False,0.5333333333333333
P00915,CHEMBL5422747,8870,False,False,0.5161290322580645
P00915,CHEMBL5423626,8870,False,False,0.37777777777777777
P00915,CHEMBL5407099,8870,False,False,0.44776119402985076
P00915,CHEMBL5439232,8870,False,False,0.47619047619047616
P00915,CHEMBL5412326,8870,False,False,0.38636363636363635
P00915,CHEMBL5404854,8870,False,False,0.375
P00915,CHEMBL5434475,8870,False,False,0.38461538461538464
P00915,CHEMBL5398061,8870,False,False,0.41935483870967744
P00915,CHEMBL5422153,8870,False,False,0.44776119402985076
P00915,CHEMBL5395857,8870,False,False,0.4142857142857143
P00915,CHEMBL5397659,8870,False,False,0.5084745762711864
P00915,CHEMBL5419752,8870,False,False,0.5692307692307692
P00915,CHEMBL5404038,8870,False,False,0.5645161290322581
P00915,CHEMBL5439318,8870,False,False,0.4603174603174603
P00915,CHEMBL5405279,8870,False,False,0.5
P00915,CHEMBL5437142,8870,False,False,0.5344827586206896
P00915,CHEMBL5420020,8870,False,False,0.4745762711864407
P00915,CHEMBL5432770,8870,False,False,0.4393939393939394
P00915,CHEMBL5395679,8870,False,False,0.45901639344262296
P00915,CHEMBL5424727,8870,False,False,0.4745762711864407
P00915,CHEMBL5425125,8870,False,False,0.375
P00915,CHEMBL5412351,8870,False,False,0.5
P00915,CHEMBL5424664,8870,False,False,0.4918032786885246
P00915,CHEMBL5420931,8870,False,False,0.4852941176470588
P00915,CHEMBL5417084,8870,False,False,0.44776119402985076
P00915,CHEMBL5430482,8870,False,False,0.4142857142857143
P00915,CHEMBL5414077,8870,False,False,0.5084745762711864
P00915,CHEMBL5402143,8870,False,False,0.5692307692307692
P00915,CHEMBL5426216,8870,False,False,0.5645161290322581
P00915,CHEMBL5413021,8870,False,False,0.4603174603174603
P00915,CHEMBL5402145,8870,False,False,0.5
P00915,CHEMBL5438010,8870,False,False,0.5344827586206896
P00915,CHEMBL5421531,8870,False,False,0.4745762711864407
P00915,CHEMBL5411936,8870,False,False,0.4393939393939394
P00915,CHEMBL5419447,8870,False,False,0.45901639344262296
P00915,CHEMBL5396393,8870,False,False,0.4745762711864407
P00915,CHEMBL5409658,8870,False,False,0.375
P00915,CHEMBL5413693,8870,False,False,0.5
P00915,CHEMBL5429073,8870,False,False,0.4918032786885246
P00915,CHEMBL5401434,8870,False,False,0.4852941176470588
P00915,CHEMBL5402497,8870,False,False,0.55
P00915,CHEMBL5412870,8870,False,False,0.509090909090909
P00915,CHEMBL5432551,8870,False,False,0.7916666666666666
P00915,CHEMBL5419500,8870,False,False,0.6964285714285714
P00915,CHEMBL5420864,8870,False,False,0.8214285714285714
P00915,CHEMBL5432940,8870,False,False,0.676923076923077
P00915,CHEMBL5402055,8870,False,False,0.7719298245614035
P00915,CHEMBL5419817,8870,False,False,0.76
P00915,CHEMBL5422706,8870,False,False,0.6451612903225806
P00915,CHEMBL5425202,8870,False,False,0.5
P00915,CHEMBL5433765,8870,False,False,0.6140350877192983
P00915,CHEMBL5420539,8870,False,False,0.6451612903225806
P00915,CHEMBL5395423,8870,False,False,0.5
P00915,CHEMBL5405733,8870,False,False,0.7272727272727273
P00915,CHEMBL5403355,8870,False,False,0.5901639344262295
P00915,CHEMBL5407842,8870,False,False,0.609375
P00915,CHEMBL5396530,8870,False,False,0.576271186440678
P00915,CHEMBL5397521,8870,False,False,0.609375
P00915,CHEMBL5439370,8870,False,False,0.6666666666666666
P00915,CHEMBL5415949,8870,False,False,0.6666666666666666
P00915,CHEMBL5395274,8870,False,False,0.45161290322580644
P00915,CHEMBL5407876,8870,False,False,0.44642857142857145
P00915,CHEMBL5430374,8870,False,False,0.4909090909090909
P00915,CHEMBL5403578,8870,False,False,0.4528301886792453
P00915,CHEMBL5439016,8870,False,False,0.4444444444444444
P00915,CHEMBL5430474,8870,False,False,0.4716981132075472
P00915,CHEMBL5439521,8870,False,False,0.36065573770491804
P00915,CHEMBL5433722,8870,False,False,0.6666666666666666
P00915,CHEMBL5416307,8870,False,False,0.574468085106383
P00915,CHEMBL5402383,8870,False,False,0.6086956521739131
P00915,CHEMBL5397739,8870,False,False,0.6086956521739131
P00915,CHEMBL5399974,8870,False,False,0.38095238095238093
P00915,CHEMBL5420429,8870,False,False,0.6271186440677966
P00915,CHEMBL5414672,8870,False,False,0.5671641791044776
P00915,CHEMBL5413921,8870,False,False,0.5757575757575758
P00915,CHEMBL5423604,8870,False,False,0.59375
P00915,CHEMBL5436862,8870,False,False,0.6065573770491803
P00915,CHEMBL5422102,8870,False,False,0.5277777777777778
P00915,CHEMBL5406077,8870,False,False,0.5344827586206896
